config,n_vlinks,scheme,n_fabrics,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"3s-48e-4L_final_vls_3",500,oq,0,0.025,0,1494.3333333333333,822.7363333333333,1492.3333333333333,821.3350000000003,0.023873,125000,2.4031529366528885,3635,2522.076,0.002652,0.024995,0.012001,0.005212,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,oq,0,0.025,0,1225.0,739.9840000000002,1223.5,738.432,0.020791,125000,2.961383558398484,4471,3085.352,0.002044,0.024996,0.009835,0.004803,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,oq,0,0.025,0,1182.0,741.396,1180.0,739.9023333333332,0.020535,125000,3.181066293421555,4816,3285.988,0.002061,0.024997,0.009766,0.00504,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,oq,0,0.025,0,1152.3333333333333,704.2836666666666,1150.0,702.7643333333328,0.017566,125000,2.928429190582172,4445,3045.07,0.000784,0.024997,0.009771,0.004763,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,oq,0,0.025,0,1146.3333333333333,736.428333333334,1144.0,734.9649999999997,0.022652,125000,2.5725457913150858,3894,2638.346,0.001919,0.024994,0.010981,0.004607,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,oq,0,0.025,0,1494.0,790.8186666666668,1492.0,789.3706666666662,0.019311,125000,2.787378749024418,4228,2922.748,0.001396,0.024994,0.011863,0.004845,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,oq,0,0.025,0,1184.0,758.4736666666665,1182.0,757.0303333333335,0.022693,125000,2.6844196284763235,4074,2764.946,0.00257,0.024998,0.011449,0.004573,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,oq,0,0.025,0,1504.6666666666667,950.4563333333338,1502.6666666666667,948.4689999999991,0.037997,125000,2.5725457913150858,3894,2638.346,0.001088,0.024994,0.008926,0.004669,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,oq,0,0.025,0,1374.5,870.1666666666664,1372.5,868.2266666666665,0.024136,125000,2.405696689761355,3651,2561.02,0.00083,0.024996,0.00855,0.004629,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,oq,0,0.025,0,1603.0,946.8893333333331,1600.5,944.9543333333327,0.026874,125000,2.714440825190011,4087,2848.372,0.000217,0.024994,0.009103,0.004889,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,oq,0,0.025,0,1469.0,1152.5793333333338,1468.0,1151.2209999999995,0.136128,125000,0.42483771199401826,642,390.108,0.010868,0.024963,0.017904,0.005304,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,oq,0,0.025,0,1391.0,1157.7976666666668,1389.0,1156.4496666666669,0.140521,125000,0.43186097531482665,654,386.448,0.006396,0.024967,0.017494,0.006077,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,oq,0,0.025,0,1759.0,1397.3263333333332,1757.0,1395.9903333333339,0.144581,125000,0.5254308532997058,797,477.214,0.010281,0.024975,0.018361,0.005295,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,oq,0,0.025,0,1264.3333333333333,683.4589999999996,1262.3333333333333,682.0836666666665,0.024525,125000,2.3645133831457485,3589,2159.732,0.001134,0.024993,0.007991,0.005105,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,oq,0,0.025,0,1234.0,663.544666666667,1232.0,662.1683333333334,0.024939,125000,2.2504275812404355,3398,2089.45,0.001413,0.02499,0.008417,0.005505,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,oq,0,0.025,0,897.5,402.0300000000002,896.0,400.6446666666668,0.022641,125000,1.4264521282665754,2165,1306.656,0.00074,0.024983,0.005375,0.003744,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,oq,0,0.025,0,1226.6666666666667,725.8186666666664,1224.3333333333333,724.3276666666666,0.022539,125000,3.3480648185348874,5082,3039.996,0.000503,0.024996,0.007135,0.004955,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,oq,0,0.025,0,588.0,348.665,586.0,347.11400000000003,0.027437,125000,1.5587978550941515,2339,1440.46,0.000161,0.02499,0.003806,0.003335,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,oq,0,0.025,0,670.0,373.9869739478958,667.3333333333334,372.45657982631946,0.025949,125000,1.6154044972861206,2448,1510.0801603206412,4.1e-05,0.02499,0.003861,0.003202,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,oq,0,0.025,0,1085.3333333333333,603.4223333333335,1083.0,602.001,0.023006,125000,2.3645133831457485,3589,2159.732,0.001134,0.024993,0.006946,0.004514,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,oq,0,0.025,0,875.0,476.8790915163658,873.3333333333334,475.4041416165664,0.02274,125000,1.8417562988065421,2788,1673.1342685370741,0.000795,0.02499,0.005562,0.004769,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,oq,0,0.025,0,745.3333333333334,416.86633333333333,743.0,415.4416666666667,0.018953,125000,1.6446286428524441,2486,1498.088,0.000751,0.024992,0.005637,0.004921,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,oq,0,0.025,0,1218.0,757.9449999999999,1216.0,755.9856666666672,0.030322,125000,2.3645133831457485,3589,2159.732,0.000345,0.024993,0.005535,0.004229,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,oq,0,0.025,0,999.0,598.5414161656649,997.0,596.5781563126251,0.024478,125000,1.8778637422068656,2850,1729.5050100200401,,0.024989,0.004759,0.003862,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,oq,0,0.025,0,1446.0,888.1299999999997,1443.0,886.1416666666667,0.025493,125000,2.717686705076639,4114,2501.798,0.000389,0.024993,0.00667,0.004662,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,oq,0,0.05,0,2728.0,2239.8856666666666,2726.0,2238.5179999999996,0.13926,125000,0.7412129208236358,1120,772.154,0.025365,0.049967,0.039347,0.010699,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,oq,0,0.05,0,2943.0,2375.996333333334,2942.0,2374.6473333333324,0.134474,125000,0.7896274537673126,1194,814.924,0.026143,0.04997,0.040328,0.010769,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,oq,0,0.05,0,2670.0,2121.883666666668,2669.0,2120.5346666666665,0.127879,125000,0.7092701610043266,1075,726.256,0.023331,0.049964,0.037717,0.010335,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,oq,0,0.05,0,3200.0,1662.2913333333336,3198.0,1660.9240000000002,0.023726,125000,5.1450915826301715,7789,5277.172,0.003838,0.049994,0.024869,0.010563,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,oq,0,0.05,0,2669.3333333333335,1481.818000000001,2667.3333333333335,1480.4353333333345,0.024917,125000,4.4955943175687825,6819,4654.786,0.005713,0.049994,0.022125,0.009236,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,oq,0,0.05,0,2988.0,1645.134333333332,2986.3333333333335,1643.7163333333342,0.024043,125000,4.806305873305777,7271,5044.68,0.005305,0.049994,0.024005,0.010426,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,oq,0,0.05,0,2450.5,1479.5746666666664,2448.5,1478.0589999999995,0.021213,125000,5.922767116796968,8943,6171.178,0.004087,0.049994,0.019671,0.009606,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,oq,0,0.05,0,2363.6666666666665,1482.4003333333326,2361.3333333333335,1480.8913333333335,0.019234,125000,6.36213258684311,9632,6572.444,0.004122,0.049997,0.019534,0.010081,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,oq,0,0.05,0,2304.3333333333335,1408.2316666666673,2302.3333333333335,1406.696333333334,0.017511,125000,5.856858381164344,8890,6090.664,0.001568,0.049997,0.019543,0.009526,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,oq,0,0.05,0,2292.0,1472.4589999999992,2290.3333333333335,1471.0196666666673,0.02225,125000,5.1450915826301715,7789,5277.172,0.003838,0.049994,0.021964,0.009215,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,oq,0,0.05,0,2987.0,1581.2563333333333,2985.0,1579.8076666666661,0.019126,125000,5.574757498048836,8456,5846.006,0.002793,0.049995,0.023728,0.009691,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,oq,0,0.05,0,2368.0,1516.576666666667,2365.6666666666665,1515.1296666666665,0.020551,125000,5.368839256952647,8149,5530.372,0.005141,0.049999,0.0229,0.009146,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,oq,0,0.05,0,3009.3333333333335,1900.5919999999996,3007.0,1898.5930000000003,0.035927,125000,5.1450915826301715,7789,5277.172,0.002176,0.049994,0.017853,0.009339,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,oq,0,0.05,0,2749.0,1740.0356666666662,2747.0,1738.094,0.027123,125000,4.81139337952271,7303,5122.564,0.00166,0.049997,0.017103,0.009259,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,oq,0,0.05,0,3205.5,1893.480666666667,3203.5,1891.5223333333336,0.025973,125000,5.428881650380022,8175,5697.206,0.000435,0.049993,0.018207,0.00978,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,oq,0,0.05,0,2940.0,2307.7356666666665,2938.0,2306.3839999999996,0.132384,125000,0.8496754239880365,1284,780.706,0.021746,0.049967,0.035833,0.010618,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,oq,0,0.05,0,2787.0,2320.5230000000006,2786.0,2319.175,0.135075,125000,0.8637219506296533,1309,773.388,0.012799,0.049966,0.035011,0.012161,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,oq,0,0.05,0,3519.0,2798.1516666666666,3518.0,2796.7703333333334,0.137835,125000,1.0508617065994117,1594,954.93,0.020575,0.049972,0.036742,0.010595,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,oq,0,0.05,0,2528.3333333333335,1366.557666666667,2526.6666666666665,1365.1830000000007,0.023819,125000,4.729026766291497,7178,4319.922,0.002268,0.049996,0.015983,0.01021,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,oq,0,0.05,0,2467.3333333333335,1326.7579999999994,2465.0,1325.359,0.02112,125000,4.500855162480871,6796,4179.402,0.002827,0.049993,0.016837,0.011012,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,oq,0,0.05,0,1795.0,803.716,1793.5,802.3356666666664,0.020925,125000,2.852904256533151,4330,2613.824,0.001481,0.049986,0.010751,0.007491,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,oq,0,0.05,0,2452.6666666666665,1451.3180000000011,2450.3333333333335,1449.7939999999994,0.021415,125000,6.696129637069775,10164,6080.512,0.001006,0.049997,0.014271,0.009911,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,oq,0,0.05,0,1176.0,696.9080000000001,1174.0,695.4103333333329,0.029033,125000,3.117595710188303,4679,2881.422,0.000321,0.049994,0.007613,0.006672,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,oq,0,0.05,0,1339.3333333333333,747.5848363393452,1336.6666666666667,746.0788243152975,0.02948,125000,3.230808994572241,4897,3020.5931863727455,8.2e-05,0.049992,0.007724,0.006405,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,oq,0,0.05,0,2170.3333333333335,1206.5086666666666,2167.6666666666665,1205.0600000000004,0.019319,125000,4.729026766291497,7178,4319.922,0.002268,0.049996,0.013894,0.00903,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,oq,0,0.05,0,1749.3333333333333,953.3967935871744,1747.3333333333333,951.9485637942553,0.024379,125000,3.6835125976130842,5576,3346.775551102204,0.00159,0.04999,0.011126,0.00954,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,oq,0,0.05,0,1490.3333333333333,833.3546666666666,1488.0,831.9099999999999,0.020764,125000,3.2892572857048883,4973,2996.618,0.001503,0.04999,0.011276,0.009842,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,oq,0,0.05,0,2437.0,1515.5523333333342,2434.0,1513.5856666666664,0.031334,125000,4.729026766291497,7178,4319.922,0.000689,0.049996,0.011071,0.008459,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,oq,0,0.05,0,1998.0,1196.7595190380764,1996.0,1194.788577154309,0.024663,125000,3.755727484413731,5701,3459.486973947896,,0.049989,0.00952,0.007725,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,oq,0,0.05,0,2891.0,1775.9156666666663,2889.0,1773.9093333333328,0.025771,125000,5.435373410153278,8229,5004.086,0.000777,0.049995,0.013341,0.009325,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,oq,0,0.1,0,5457.0,4480.796333333329,5456.0,4479.424666666667,0.138245,125000,1.4824258416472715,2241,1544.818,0.050747,0.099968,0.078721,0.021406,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,oq,0,0.1,0,5888.0,4752.981999999999,5886.0,4751.601666666666,0.132764,125000,1.5792549075346252,2389,1630.348,0.0523,0.09997,0.08068,0.021544,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,oq,0,0.1,0,5342.0,4244.9000000000015,5340.0,4243.524666666666,0.127584,125000,1.4185403220086532,2151,1453.058,0.046681,0.099966,0.075463,0.020677,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,oq,0,0.1,0,6400.0,3324.3103333333333,6398.0,3322.903000000001,0.025135,125000,10.290183165260343,15579,10554.898,0.007676,0.099993,0.049741,0.021128,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,oq,0,0.1,0,5337.666666666667,2963.3279999999995,5336.0,2961.8983333333326,0.024372,125000,8.991188635137565,13639,9310.038,0.011426,0.099992,0.044252,0.018473,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,oq,0,0.1,0,5976.0,3289.902666666665,5974.0,3288.5100000000007,0.022196,125000,9.612611746611554,14543,10089.804,0.01061,0.099993,0.048012,0.020852,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,oq,0,0.1,0,4900.5,2958.810000000001,4898.5,2957.2746666666676,0.017637,125000,11.845534233593936,17886,12342.88,0.008175,0.099992,0.039344,0.019214,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,oq,0,0.1,0,4727.0,2964.3970000000004,4725.0,2962.8920000000007,0.021302,125000,12.72426517368622,19264,13145.386,0.008245,0.099997,0.039068,0.020163,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,oq,0,0.1,0,4608.333333333333,2816.0403333333334,4606.0,2814.5130000000004,0.018333,125000,11.713716762328689,17781,12181.794,0.003136,0.099999,0.039088,0.019054,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,oq,0,0.1,0,4584.0,2944.6053333333325,4581.666666666667,2943.1506666666683,0.02033,125000,10.290183165260343,15579,10554.898,0.007676,0.099993,0.04393,0.01843,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,oq,0,0.1,0,5974.0,3162.160333333332,5972.0,3160.699666666666,0.023602,125000,11.149514996097672,16913,11692.508,0.005587,0.099993,0.047459,0.019384,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,oq,0,0.1,0,4735.333333333333,3032.810666666667,4733.0,3031.349666666667,0.022068,125000,10.737678513905294,16299,11061.29,0.010282,0.100002,0.045802,0.018293,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,oq,0,0.1,0,6018.666666666667,3800.9023333333353,6016.333333333333,3798.8996666666676,0.038996,125000,10.290183165260343,15579,10554.898,0.004352,0.099993,0.035708,0.018678,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,oq,0,0.1,0,5498.0,3479.7426666666684,5495.5,3477.791666666668,0.0263,125000,9.62278675904542,14607,10245.628,0.003321,0.099997,0.034207,0.018519,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,oq,0,0.1,0,6410.5,3786.6760000000004,6408.5,3784.717666666665,0.026343,125000,10.857763300760045,16351,11394.954,0.00087,0.09999,0.036416,0.01956,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,oq,0,0.1,0,5881.0,4623.507,5879.0,4622.148333333333,0.138255,125000,1.699350847976073,2569,1561.956,0.043507,0.099971,0.071693,0.021245,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,oq,0,0.1,0,5595.0,4668.438333333332,5594.0,4667.070999999997,0.141782,125000,1.7274439012593066,2618,1547.236,0.025605,0.099967,0.070043,0.024331,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,oq,0,0.1,0,7059.0,5612.258333333333,7058.0,5610.894666666666,0.141398,125000,2.1017234131988234,3188,1910.322,0.041157,0.099971,0.073502,0.021196,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,oq,0,0.1,0,5056.333333333333,2737.5393333333327,5054.666666666667,2736.130333333335,0.024038,125000,9.458053532582994,14357,8640.392,0.004537,0.099995,0.031968,0.020422,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,oq,0,0.1,0,4934.333333333333,2657.2306666666645,4932.666666666667,2655.8490000000006,0.019175,125000,9.001710324961742,13592,8359.308,0.005654,0.099995,0.033677,0.022026,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,oq,0,0.1,0,3590.5,1608.5556666666664,3588.5,1607.1653333333336,0.024019,125000,5.705808513066302,8661,5228.166,0.002962,0.099984,0.021505,0.014983,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,oq,0,0.1,0,4904.666666666667,2902.2746666666676,4902.666666666667,2900.729666666667,0.022348,125000,13.39225927413955,20329,12161.54,0.002012,0.099996,0.028544,0.019822,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,oq,0,0.1,0,2352.0,1393.4833333333345,2350.0,1391.9393333333333,0.029292,125000,6.235191420376606,9359,5763.344,0.000643,0.099993,0.015227,0.013344,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,oq,0,0.1,0,2678.6666666666665,1494.807615230461,2676.0,1493.280227120908,0.025931,125000,6.461617989144482,9795,6041.6573146292585,0.000163,0.099995,0.015449,0.012811,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,oq,0,0.1,0,4340.0,2414.043666666666,4337.666666666667,2412.573333333333,0.019703,125000,9.458053532582994,14357,8640.392,0.004537,0.099995,0.027789,0.01806,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,oq,0,0.1,0,3498.3333333333335,1908.5484301937195,3496.6666666666665,1907.087842351369,0.020561,125000,7.3670251952261685,11153,6694.084168336673,0.003181,0.099991,0.022254,0.019083,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,oq,0,0.1,0,2981.0,1668.704333333334,2978.6666666666665,1667.2726666666663,0.021749,125000,6.578514571409777,9946,5993.748,0.003006,0.099994,0.022555,0.019686,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,oq,0,0.1,0,4873.0,3032.1886666666664,4871.0,3030.221333333333,0.030699,125000,9.458053532582994,14357,8640.392,0.001378,0.099995,0.022144,0.016918,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,oq,0,0.1,0,3997.0,2397.4128256513022,3994.0,2395.4422177688707,0.027883,125000,7.511454968827462,11402,6919.507014028056,,0.09999,0.019041,0.015451,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,oq,0,0.1,0,5782.0,3553.355333333332,5780.0,3551.355333333333,0.026109,125000,10.870746820306556,16458,10008.69,0.001554,0.1,0.026683,0.018651,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,oq,0,0.2,0,10916.0,8962.498666666666,10914.0,8961.13633333333,0.140946,125000,2.964851683294543,4482,3090.116,0.101508,0.199966,0.157466,0.042819,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,oq,0,0.2,0,11777.0,9506.709666666668,11775.0,9505.342666666667,0.133609,125000,3.1585098150692503,4778,3261.142,0.104614,0.199968,0.161381,0.043093,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,oq,0,0.2,0,10684.0,8490.760000000004,10683.0,8489.408000000003,0.130484,125000,2.8370806440173064,4303,2906.636,0.093378,0.199963,0.150951,0.041362,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,oq,0,0.2,0,12799.0,6648.235333333333,12797.0,6646.848333333334,0.023352,125000,20.580366330520686,31158,21110.29,0.015352,0.199991,0.099484,0.042257,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
