config,n_vlinks,scheme,cell_size,voq_dur_spec,voq_length,voq_dur,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.98,0,,,,,,12500,8.467912659529425,0,0,0.202236,0.97992,0.550249,0.295706,0.023884,0.115731,0.064985,0.034924,"other",0,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.98,0,181601.0,119524.58166666667,181544.0,119476.54,0.539041,12500,9.792753362511741,14757,8760.71,0.250122,0.979932,0.49034,0.215835,0.025543,0.100074,0.050075,0.022042,"",3,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.98,0,,,,,,12500,6.511930787478488,0,0,0.169571,0.97991,0.59421,0.289766,0.026042,0.150493,0.091258,0.044502,"other",0,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.98,0,382177.0,317245.2866666666,382121.0,317195.8583333334,0.2694883333333334,12500,12.248928218780858,18410,11195.55,0.329615,0.97994,0.676121,0.213557,0.026911,0.080007,0.055201,0.017436,"",3,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.98,0,,,,,,12500,4.568210846237752,0,0,0.198686,0.979936,0.534169,0.239525,0.043497,0.214526,0.116941,0.052435,"other",0,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.98,0,312492.0,187141.31666666665,312435.0,187093.41833333333,1.8333256666666664,12500,8.58075983503927,13017,7343.37,0.144464,0.979941,0.572027,0.270581,0.016837,0.114209,0.066668,0.031535,"",3,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.98,0,,,,,,12500,3.295258526481437,0,0,0.137048,0.979878,0.457956,0.331517,0.041594,0.297397,0.138992,0.100616,"other",0,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.98,0,,,,,,12500,5.967531755793986,0,0,0.08595,0.97988,0.485203,0.221036,0.014404,0.164222,0.081315,0.037044,"other",0,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.98,0,226613.0,154727.52444444448,226557.0,154677.20333333334,1.0370730000000001,12500,8.255620982755861,12507,7849.093333333333,0.185821,0.979928,0.496092,0.216785,0.02251,0.118707,0.060095,0.026261,"",3,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.98,0,,,,,,12500,7.133238708738217,0,0,0.181539,0.97994,0.452277,0.198415,0.025452,0.137385,0.063409,0.027817,"other",0,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,oqa,256,0,0,0,0.98,0,,,,,,12500,6.324253512219361,0,0,0.116627,0.979892,0.403919,0.185481,0.018443,0.154959,0.063874,0.029331,"other",0,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.98,0,141805.0,70840.76611111114,141749.0,70790.13,1.0820916666666667,12500,4.591260675852311,6960,4174.376666666667,0.087505,0.979941,0.376351,0.255285,0.019062,0.213449,0.081979,0.055606,"",3,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,oqa,256,0,0,0,0.98,0,605361.0,423326.8114478115,605279.0,423229.4797979798,1.0560509999999999,12500,11.00530051208337,16706,10079.717171717171,0.125774,0.97996,0.363861,0.204506,0.011429,0.089048,0.033064,0.018583,"",3,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,oqa,256,0,0,0,0.98,0,426166.6666666667,353264.0137457045,426033.3333333333,353167.4587628866,2.3900799999999998,12500,7.913756207857229,11949,7269.319587628866,0.174407,0.979931,0.398623,0.226536,0.02204,0.123835,0.050375,0.028628,"",3,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,oqa,256,0,0,0,0.98,0,,,,,,12500,5.759353071850867,0,0,0.063811,0.979891,0.323652,0.218853,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,oqa,256,0,0,0,0.98,0,406298.0,287914.4683333333,406164.0,287817.1933333334,2.2449999999999997,12500,6.4394038951822745,9729,5880.49,0.085815,0.979944,0.374121,0.239132,0.013327,0.152188,0.058102,0.037138,"",3,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,oqa,256,0,0,0,0.98,0,545163.0,353991.19897959183,545056.0,353893.1360544217,1.1764186666666667,12500,8.834081525952367,13233,7685.561224489796,0.046321,0.979941,0.338852,0.230106,0.005244,0.110934,0.03836,0.026049,"",3,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.98,0,244250.0,200015.75333333336,244193.0,199955.4333333333,0.40280933333333335,12500,11.00530051208337,16706,10064.76,0.179193,0.97996,0.415789,0.233258,0.016283,0.089048,0.037782,0.021196,"",3,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,oqa,256,0,0,0,0.98,0,,,,,,12500,5.637011003675561,0,0,0.090056,0.979889,0.374237,0.243644,0.015978,0.173851,0.066397,0.043227,"other",0,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,oqa,256,0,0,0,0.98,0,255628.0,183621.47499999992,255571.0,183559.29500000004,0.8470943333333333,12500,9.497136322670052,14226,8675.12,0.075509,0.979953,0.38002,0.227899,0.007951,0.103189,0.040016,0.023998,"",3,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.98,0,,,,,,12500,4.547943679750513,0,0,0.062205,0.97988,0.336997,0.216197,0.013679,0.215482,0.074108,0.047544,"other",0,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,oqa,256,0,0,0,0.98,0,171959.0,142813.75850340136,171890.5,142753.40136054423,0.6830963333333333,12500,7.4351698708708245,11241,7106.540816326531,0.184718,0.979931,0.421601,0.24247,0.024846,0.131806,0.056708,0.032613,"",3,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.514229314031913,0,0,0.313492,0.989927,0.591134,0.224262,0.048128,0.151975,0.090752,0.034429,"other",0,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.870753492633026,0,0,0.361633,0.989943,0.608674,0.227861,0.052638,0.144089,0.088595,0.033166,"other",0,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.75090523502015,0,0,0.276542,0.989923,0.568319,0.221987,0.040967,0.146647,0.084191,0.032885,"other",0,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.9685920628440305,0,0,0.32212,0.989924,0.568065,0.22928,0.046228,0.142066,0.081524,0.032904,"other",0,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.99,0,,,,,,12500,7.452462323662697,0,0,0.26745,0.989942,0.619459,0.218484,0.03589,0.132842,0.083127,0.029319,"other",0,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.514229314031913,0,0,0.375131,0.989927,0.709361,0.205711,0.057591,0.151975,0.108902,0.031581,"other",0,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.870753492633026,0,0,0.391773,0.989943,0.730409,0.223372,0.057024,0.144089,0.106314,0.032513,"other",0,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.75090523502015,0,0,0.395708,0.989923,0.681983,0.191012,0.058619,0.146647,0.101029,0.028297,"other",0,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.9685920628440305,0,0,0.386998,0.989924,0.681678,0.215756,0.055539,0.142066,0.097829,0.030964,"other",0,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.99,0,,,,,,12500,7.230077120822623,0,0,0.259469,0.989929,0.721167,0.23262,0.03589,0.136928,0.099752,0.032176,"other",0,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.99,0,,,,,,12500,5.701976685250887,0,0,0.24764,0.989923,0.572968,0.210263,0.043434,0.173624,0.100495,0.036879,"other",0,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.99,0,,,,,,12500,5.3709771923352365,0,0,0.253673,0.98991,0.544183,0.200653,0.047234,0.184324,0.101328,0.037362,"other",0,"3s12e",2,"exp-msggen1"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.99,0,,,,,,12500,5.489295873047557,0,0,0.297107,0.989929,0.563666,0.200578,0.054129,0.180351,0.102693,0.036543,"other",0,"3s12e",3,"exp-msggen1"
"3s12e_final_vls_4",300,oqa,256,0,0,0,0.99,0,,,,,,12500,5.316264008892659,0,0,0.227755,0.989902,0.555672,0.206306,0.042844,0.186221,0.104532,0.03881,"other",0,"3s12e",4,"exp-msggen1"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.99,0,,,,,,12500,5.6374921701497644,0,0,0.306739,0.98992,0.578403,0.201562,0.054415,0.17561,0.102609,0.035757,"other",0,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,oqa,256,0,0,0,0.99,0,,,,,,12500,6.26130513427021,0,0,0.100364,0.989928,0.372927,0.214335,0.01603,0.158114,0.059565,0.034234,"other",0,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,oqa,256,0,0,0,0.99,0,,,,,,12500,5.562016483794306,0,0,0.140174,0.989908,0.399838,0.222533,0.025204,0.177993,0.071894,0.040013,"other",0,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,oqa,256,0,0,0,0.99,0,,,,,,12500,4.868070375579006,0,0,0.127224,0.989902,0.366919,0.202524,0.026137,0.203366,0.07538,0.041606,"other",0,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,oqa,256,0,0,0,0.99,0,,,,,,12500,6.486443987262982,0,0,0.125984,0.989929,0.421524,0.23366,0.019424,0.152626,0.06499,0.036025,"other",0,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,oqa,256,0,0,0,0.99,0,,,,,,12500,6.215820833673424,0,0,0.132538,0.989912,0.399274,0.222783,0.021325,0.159271,0.06424,0.035844,"other",0,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.99,0,,,,,,12500,5.704835280084362,0,0,0.142225,0.989921,0.413184,0.23843,0.024933,0.173537,0.072433,0.041798,"other",0,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,oqa,256,0,0,0,0.99,0,,,,,,12500,4.857203134122588,0,0,0.194696,0.989899,0.452606,0.246152,0.040087,0.203821,0.093191,0.050683,"other",0,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,oqa,256,0,0,0,0.99,0,,,,,,12500,6.24511115036209,0,0,0.251331,0.989936,0.459716,0.252485,0.040248,0.158524,0.073618,0.040432,"other",0,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.014946230026126,0,0,0.214969,0.989922,0.405524,0.225389,0.035742,0.16459,0.067425,0.037474,"other",0,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,oqa,256,0,0,0,0.99,0,,,,,,12500,5.939132886598556,0,0,0.195784,0.989924,0.436978,0.240343,0.032967,0.166691,0.073582,0.040471,"other",0,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.99,0,245882.0,185363.09166666667,245826.0,185314.40166666667,1.0472489999999999,12500,12.897342365815529,19062,11798.76,0.233294,0.989939,0.581244,0.232719,0.01809,0.07676,0.045069,0.018045,"",3,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.99,0,,,,,,12500,7.719839988771142,0,0,0.179636,0.989949,0.609886,0.277168,0.023271,0.128241,0.079006,0.035905,"other",0,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.99,0,,,,,,12500,10.281548255771687,0,0,0.219949,0.989967,0.500366,0.234793,0.021394,0.096289,0.048668,0.022837,"other",0,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,8.554319931565441,0,0,0.2043,0.989917,0.55586,0.298721,0.023884,0.115731,0.064985,0.034924,"other",0,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.99,0,,,,,,12500,9.89267941723125,0,0,0.252671,0.989934,0.495344,0.218039,0.025543,0.100074,0.050075,0.022042,"other",0,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.578379060820105,0,0,0.171303,0.989942,0.600287,0.292739,0.026042,0.150493,0.091258,0.044502,"other",0,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.99,0,,,,,,12500,12.373917282237805,0,0,0.332974,0.989963,0.683028,0.215744,0.026911,0.080007,0.055201,0.017436,"other",0,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.99,0,,,,,,12500,4.6148252426279335,0,0,0.200708,0.989889,0.539604,0.241953,0.043497,0.214526,0.116941,0.052435,"other",0,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,8.668318608866201,0,0,0.145939,0.989952,0.57787,0.273348,0.016837,0.114209,0.066668,0.031535,"other",0,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.99,0,,,,,,12500,3.3288836134863495,0,0,0.138439,0.989812,0.462605,0.334875,0.041594,0.297397,0.138992,0.100616,"other",0,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.99,0,,,,,,12500,6.028424936975557,0,0,0.086828,0.989902,0.490159,0.223297,0.014404,0.164222,0.081315,0.037044,"other",0,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.99,0,,,,,,12500,8.339862013192146,0,0,0.187716,0.989937,0.501157,0.219001,0.02251,0.118707,0.060095,0.026261,"other",0,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.99,0,,,,,,12500,7.206026858827382,0,0,0.183389,0.989946,0.456896,0.200441,0.025452,0.137385,0.063409,0.027817,"other",0,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,oqa,256,0,0,0,0.99,0,,,,,,12500,6.38878671132364,0,0,0.117821,0.989937,0.408045,0.187378,0.018443,0.154959,0.063874,0.029331,"other",0,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.99,0,,,,,,12500,4.6381102745854985,0,0,0.088401,0.989896,0.380187,0.257878,0.019062,0.213449,0.081979,0.055606,"other",0,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,oqa,256,0,0,0,0.99,0,,,,,,12500,11.117599496900548,0,0,0.127057,0.98995,0.367572,0.206592,0.011429,0.089048,0.033064,0.018583,"other",0,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,oqa,256,0,0,0,0.99,0,,,,,,12500,7.9945088222231195,0,0,0.176187,0.989934,0.402692,0.228847,0.02204,0.123835,0.050375,0.028628,"other",0,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,oqa,256,0,0,0,0.99,0,,,,,,12500,5.818121980747305,0,0,0.064462,0.989886,0.326954,0.221085,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,6.505112098194339,0,0,0.086691,0.989921,0.37793,0.241567,0.013327,0.152188,0.058102,0.037138,"other",0,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,oqa,256,0,0,0,0.99,0,,,,,,12500,8.924225214992697,0,0,0.046793,0.989923,0.342305,0.232448,0.005244,0.110934,0.03836,0.026049,"other",0,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.99,0,,,,,,12500,11.117599496900548,0,0,0.18102,0.98995,0.420029,0.235636,0.016283,0.089048,0.037782,0.021196,"other",0,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,oqa,256,0,0,0,0.99,0,,,,,,12500,5.69453152412123,0,0,0.090974,0.989888,0.378059,0.246133,0.015978,0.173851,0.066397,0.043227,"other",0,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,oqa,256,0,0,0,0.99,0,,,,,,12500,9.594045876983012,0,0,0.07628,0.989956,0.383899,0.230226,0.007951,0.103189,0.040016,0.023998,"other",0,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.99,0,,,,,,12500,4.594351268319396,0,0,0.062841,0.989907,0.340446,0.218413,0.013679,0.215482,0.074108,0.047544,"other",0,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,oqa,256,0,0,0,0.99,0,,,,,,12500,7.511038951185833,0,0,0.186604,0.989904,0.425897,0.244938,0.024846,0.131806,0.056708,0.032613,"other",0,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.547129462082579,0,0,0.315086,0.994942,0.59413,0.225396,0.048128,0.151975,0.090752,0.034429,"other",0,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.905454267848344,0,0,0.363464,0.994922,0.611742,0.229009,0.052638,0.144089,0.088595,0.033166,"other",0,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.785000716005101,0,0,0.277946,0.994941,0.571197,0.223113,0.040967,0.146647,0.084191,0.032885,"other",0,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,7.003786972252334,0,0,0.323757,0.994931,0.570939,0.230439,0.046228,0.142066,0.081524,0.032904,"other",0,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.995,0,,,,,,12500,7.490101022267055,0,0,0.268796,0.994936,0.622589,0.219587,0.03589,0.132842,0.083127,0.029319,"other",0,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.547129462082579,0,0,0.377039,0.994942,0.712956,0.206752,0.057591,0.151975,0.108902,0.031581,"other",0,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.905454267848344,0,0,0.393739,0.994922,0.73409,0.224499,0.057024,0.144089,0.106314,0.032513,"other",0,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.785000716005101,0,0,0.397705,0.994941,0.685437,0.191981,0.058619,0.146647,0.101029,0.028297,"other",0,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,7.003786972252334,0,0,0.388958,0.994931,0.685127,0.216847,0.055539,0.142066,0.097829,0.030964,"other",0,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.995,0,,,,,,12500,7.266592661836878,0,0,0.260783,0.994923,0.72481,0.233794,0.03589,0.136928,0.099752,0.032176,"other",0,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.995,0,,,,,,12500,5.730774547297608,0,0,0.248891,0.994918,0.575866,0.211327,0.043434,0.173624,0.100495,0.036879,"other",0,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.995,0,,,,,,12500,5.398103339771272,0,0,0.254949,0.994927,0.546931,0.201667,0.047234,0.184324,0.101328,0.037362,"other",0,"3s12e",2,"exp-msggen1"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.995,0,,,,,,12500,5.5170195895781005,0,0,0.298602,0.994927,0.566514,0.201591,0.054129,0.180351,0.102693,0.036543,"other",0,"3s12e",3,"exp-msggen1"
"3s12e_final_vls_4",300,oqa,256,0,0,0,0.995,0,,,,,,12500,5.3431138271193905,0,0,0.228907,0.994912,0.558479,0.207349,0.042844,0.186221,0.104532,0.03881,"other",0,"3s12e",4,"exp-msggen1"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.995,0,,,,,,12500,5.665964352827288,0,0,0.308296,0.994916,0.581331,0.202583,0.054415,0.17561,0.102609,0.035757,"other",0,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,oqa,256,0,0,0,0.995,0,,,,,,12500,6.292927887473595,0,0,0.100863,0.994927,0.374807,0.215417,0.01603,0.158114,0.059565,0.034234,"other",0,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,oqa,256,0,0,0,0.995,0,,,,,,12500,5.590107476136701,0,0,0.140878,0.994918,0.401859,0.22366,0.025204,0.177993,0.071894,0.040013,"other",0,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,oqa,256,0,0,0,0.995,0,,,,,,12500,4.892656589597081,0,0,0.127871,0.994897,0.368772,0.203545,0.026137,0.203366,0.07538,0.041606,"other",0,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,oqa,256,0,0,0,0.995,0,,,,,,12500,6.519203805380472,0,0,0.126619,0.994938,0.423656,0.234842,0.019424,0.152626,0.06499,0.036025,"other",0,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,oqa,256,0,0,0,0.995,0,,,,,,12500,6.247213868186927,0,0,0.133215,0.994921,0.401291,0.223909,0.021325,0.159271,0.06424,0.035844,"other",0,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.995,0,,,,,,12500,5.733647579478728,0,0,0.142944,0.994908,0.415268,0.239632,0.024933,0.173537,0.072433,0.041798,"other",0,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,oqa,256,0,0,0,0.995,0,,,,,,12500,4.881734463082803,0,0,0.19568,0.994915,0.454896,0.247399,0.040087,0.203821,0.093191,0.050683,"other",0,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,oqa,256,0,0,0,0.995,0,,,,,,12500,6.276652115767959,0,0,0.252607,0.994924,0.462038,0.25376,0.040248,0.158524,0.073618,0.040432,"other",0,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.045324746339389,0,0,0.216054,0.994937,0.407575,0.226529,0.035742,0.16459,0.067425,0.037474,"other",0,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,oqa,256,0,0,0,0.995,0,,,,,,12500,5.969128507237943,0,0,0.19677,0.994924,0.439184,0.241557,0.032967,0.166691,0.073582,0.040471,"other",0,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.995,0,,,,,,12500,12.962480458572173,0,0,0.234466,0.994939,0.584177,0.233895,0.01809,0.07676,0.045069,0.018045,"other",0,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.995,0,,,,,,12500,7.7588290796235215,0,0,0.180538,0.994937,0.612958,0.278565,0.023271,0.128241,0.079006,0.035905,"other",0,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.995,0,,,,,,12500,10.333475267164474,0,0,0.22106,0.994946,0.502885,0.235974,0.021394,0.096289,0.048668,0.022837,"other",0,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,8.597523567583448,0,0,0.205336,0.994937,0.558681,0.300239,0.023884,0.115731,0.064985,0.034924,"other",0,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.995,0,,,,,,12500,9.942642444591003,0,0,0.253954,0.994941,0.497849,0.219143,0.025543,0.100074,0.050075,0.022042,"other",0,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.611603197490914,0,0,0.172164,0.994926,0.603316,0.294208,0.026042,0.150493,0.091258,0.044502,"other",0,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.995,0,,,,,,12500,12.436411813966279,0,0,0.334656,0.99494,0.686468,0.216827,0.026911,0.080007,0.055201,0.017436,"other",0,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.995,0,,,,,,12500,4.638132440823024,0,0,0.201722,0.994891,0.542331,0.243172,0.043497,0.214526,0.116941,0.052435,"other",0,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,8.712097995779667,0,0,0.146673,0.99494,0.580781,0.274724,0.016837,0.114209,0.066668,0.031535,"other",0,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.995,0,,,,,,12500,3.3456961569888057,0,0,0.139143,0.994933,0.464984,0.336612,0.041594,0.297397,0.138992,0.100616,"other",0,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.995,0,,,,,,12500,6.0588715275663425,0,0,0.087267,0.994936,0.492633,0.224423,0.014404,0.164222,0.081315,0.037044,"other",0,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.995,0,,,,,,12500,8.381982528410289,0,0,0.188669,0.994954,0.503692,0.220109,0.02251,0.118707,0.060095,0.026261,"other",0,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.995,0,,,,,,12500,7.242420933871966,0,0,0.184315,0.994941,0.4592,0.201453,0.025452,0.137385,0.063409,0.027817,"other",0,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,oqa,256,0,0,0,0.995,0,,,,,,12500,6.421053310875779,0,0,0.118416,0.994923,0.4101,0.188321,0.018443,0.154959,0.063874,0.029331,"other",0,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.995,0,,,,,,12500,4.661535073952091,0,0,0.088846,0.994895,0.382105,0.259184,0.019062,0.213449,0.081979,0.055606,"other",0,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,oqa,256,0,0,0,0.995,0,,,,,,12500,11.173748989309136,0,0,0.127701,0.994957,0.36943,0.207636,0.011429,0.089048,0.033064,0.018583,"other",0,"double_reserve_alt",1,"exp-msggen2"
